"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
394,88815417,"StorminNorman11 (14/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815419,"StorminNorman11 (15/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815423,"StorminNorman11 (17/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815433,"StorminNorman11 (19/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815435,"StorminNorman11 (20/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815437,"StorminNorman11 (21/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815440,"StorminNorman11 (24/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815447,"StorminNorman11 (27/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815451,"StorminNorman11 (29/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815453,"StorminNorman11 (31/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815454,"StorminNorman11 (32/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815459,"StorminNorman11 (33/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815510,"StorminNorman11 (36/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815541,"StorminNorman11 (37/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815547,"StorminNorman11 (38/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88815550,"StorminNorman11 (39/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825793,"StorminNorman11 (2/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825799,"StorminNorman11 (4/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825800,"StorminNorman11 (5/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825805,"StorminNorman11 (7/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825810,"StorminNorman11 (9/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825818,"StorminNorman11 (11/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825830,"StorminNorman11 (16/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825836,"StorminNorman11 (18/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825846,"StorminNorman11 (22/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825847,"StorminNorman11 (23/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825850,"StorminNorman11 (25/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825853,"StorminNorman11 (26/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825855,"StorminNorman11 (28/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825858,"StorminNorman11 (30/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825867,"StorminNorman11 (34/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825881,"StorminNorman11 (35/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
394,88825942,"StorminNorman11 (40/100)",0,118.70,"(OF) Ryan Raburn ,(SS) Hanley Ramirez ,(OF) Justin Upton ,(P) Jake Odorizzi ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart "
440,88807703,"Ump414 (1/100)",0,118.55,"(3B) Adrian Beltre ,(OF) Hunter Pence ,(1B) Brandon Belt ,(C) Stephen Vogt ,(2B) Jose Altuve ,(P) Danny Salazar ,(SS) Marcus Semien ,(P) Carlos Martinez ,(OF) Bryce Harper ,(OF) Joc Pederson "
441,88736546,"deebarizo (47/100)",0,118.50,"(1B) Adam LaRoche ,(P) J.A. Happ ,(3B) Chris Davis ,(P) Madison Bumgarner ,(2B) Jose Altuve ,(SS) Jean Segura ,(OF) Gregory Polanco ,(OF) George Springer ,(OF) Joc Pederson ,(C) Evan Gattis "
441,88736550,"deebarizo (49/100)",0,118.50,"(1B) Adam LaRoche ,(P) J.A. Happ ,(3B) Chris Davis ,(P) Madison Bumgarner ,(2B) Jose Altuve ,(SS) Jean Segura ,(OF) Gregory Polanco ,(OF) George Springer ,(OF) Joc Pederson ,(C) Evan Gattis "
441,88736551,"deebarizo (50/100)",0,118.50,"(1B) Adam LaRoche ,(P) J.A. Happ ,(3B) Chris Davis ,(P) Madison Bumgarner ,(2B) Jose Altuve ,(SS) Jean Segura ,(OF) Gregory Polanco ,(OF) George Springer ,(OF) Joc Pederson ,(C) Evan Gattis "
441,88745164,"deebarizo (4/100)",0,118.50,"(1B) Adam LaRoche ,(P) J.A. Happ ,(3B) Chris Davis ,(P) Madison Bumgarner ,(2B) Jose Altuve ,(SS) Jean Segura ,(OF) Gregory Polanco ,(OF) George Springer ,(OF) Joc Pederson ,(C) Evan Gattis "
441,88745171,"deebarizo (8/100)",0,118.50,"(1B) Adam LaRoche ,(P) J.A. Happ ,(3B) Chris Davis ,(P) Madison Bumgarner ,(2B) Jose Altuve ,(SS) Jean Segura ,(OF) Gregory Polanco ,(OF) George Springer ,(OF) Joc Pederson ,(C) Evan Gattis "
441,88844527,"Dogeel (1/100)",0,118.50,"(P) Bartolo Colon ,(1B) David Ortiz ,(SS) Jose Reyes ,(OF) Nelson Cruz ,(OF) Hanley Ramirez ,(C) Brian McCann ,(OF) Curtis Granderson ,(2B) Daniel Murphy ,(3B) Todd Frazier ,(P) Carlos Martinez "
447,88718146,"LMG09 (1/100)",0,118.45,"(OF) Josh Hamilton ,(2B) Robinson Cano ,(SS) Hanley Ramirez ,(P) Madison Bumgarner ,(C) Derek Norris ,(OF) Joey Butler ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(P) Drew Hutchison ,(OF) Mark Canha "
448,88805807,"hank0161 (1/100)",0,118.25,"(OF) Josh Hamilton ,(1B) Miguel Cabrera ,(2B) Neil Walker ,(OF) Carlos Gomez ,(OF) Andrew McCutchen ,(3B) Todd Frazier ,(C) Stephen Vogt ,(P) Jake Odorizzi ,(P) Yordano Ventura ,(SS) Jung Ho Kang "
449,88818204,"oiler39 (1/100)",0,118.15,"(1B) Adam LaRoche ,(OF) Ryan Raburn ,(SS) Jhonny Peralta ,(OF) Andrew McCutchen ,(OF) Justin Upton ,(3B) Evan Longoria ,(P) Madison Bumgarner ,(C) Derek Norris ,(P) Jake Odorizzi ,(2B) Jose Altuve "
449,88818526,"Teeroy22 (1/100)",0,118.15,"(OF) David DeJesus ,(SS) Hanley Ramirez ,(1B) Chris Carter ,(P) Madison Bumgarner ,(P) Jake Odorizzi ,(2B) Dee Gordon ,(C) Caleb Joseph ,(OF) Joey Butler ,(OF) Bryce Harper ,(3B) Yasmany Tomas "
451,88828696,"jaezee (1/100)",0,118.00,"(SS) Jose Reyes ,(OF) Shin-soo Choo ,(OF) Jonny Gomes ,(OF) Justin Upton ,(3B) Evan Longoria ,(1B) Brandon Belt ,(2B) Daniel Murphy ,(P) Madison Bumgarner ,(C) Buster Posey ,(P) Carlos Martinez "
451,88828708,"jaezee (3/100)",0,118.00,"(SS) Jose Reyes ,(OF) Shin-soo Choo ,(OF) Jonny Gomes ,(OF) Justin Upton ,(3B) Evan Longoria ,(1B) Brandon Belt ,(2B) Daniel Murphy ,(P) Madison Bumgarner ,(C) Buster Posey ,(P) Carlos Martinez "
451,88828799,"jaezee (4/100)",0,118.00,"(SS) Jose Reyes ,(OF) Shin-soo Choo ,(OF) Jonny Gomes ,(OF) Justin Upton ,(3B) Evan Longoria ,(1B) Brandon Belt ,(2B) Daniel Murphy ,(P) Madison Bumgarner ,(C) Buster Posey ,(P) Carlos Martinez "
451,88828807,"jaezee (5/100)",0,118.00,"(SS) Jose Reyes ,(OF) Shin-soo Choo ,(OF) Jonny Gomes ,(OF) Justin Upton ,(3B) Evan Longoria ,(1B) Brandon Belt ,(2B) Daniel Murphy ,(P) Madison Bumgarner ,(C) Buster Posey ,(P) Carlos Martinez "
451,88838033,"jaezee (2/100)",0,118.00,"(SS) Jose Reyes ,(OF) Shin-soo Choo ,(OF) Jonny Gomes ,(OF) Justin Upton ,(3B) Evan Longoria ,(1B) Brandon Belt ,(2B) Daniel Murphy ,(P) Madison Bumgarner ,(C) Buster Posey ,(P) Carlos Martinez "
456,88743932,"58-Sackers (1/100)",0,117.85,"(3B) Miguel Cabrera ,(P) Madison Bumgarner ,(C) Derek Norris ,(OF) Billy Burns ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) Jake Marisnick ,(1B) Paul Goldschmidt ,(OF) George Springer ,(SS) Hanser Alberto "
456,88770038,"bvpmaster (1/100)",0,117.85,"(1B) Adam LaRoche ,(OF) Shin-soo Choo ,(SS) Mike Aviles ,(P) Madison Bumgarner ,(2B) Jose Altuve ,(P) Matt Shoemaker ,(OF) Gregory Polanco ,(OF) George Springer ,(3B) Manny Machado ,(C) Evan Gattis "
456,88770049,"bvpmaster (4/100)",0,117.85,"(1B) Adam LaRoche ,(OF) Shin-soo Choo ,(SS) Mike Aviles ,(P) Madison Bumgarner ,(2B) Jose Altuve ,(P) Matt Shoemaker ,(OF) Gregory Polanco ,(OF) George Springer ,(3B) Manny Machado ,(C) Evan Gattis "
459,88809838,"madchuck (1/100)",0,117.55,"(1B) Adrian Gonzalez ,(SS) Jose Reyes ,(OF) Giancarlo Stanton ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(P) Carlos Martinez ,(3B) Manny Machado ,(OF) Joc Pederson ,(C) Evan Gattis "
460,88720173,"brewcrew44 (1/100)",0,117.45,"(OF) Mark Trumbo ,(P) Madison Bumgarner ,(C) Derek Norris ,(SS) Ruben Tejada ,(OF) Joey Butler ,(2B) Jose Altuve ,(1B) Paul Goldschmidt ,(P) Drew Hutchison ,(OF) George Springer ,(3B) Kris Bryant "
461,88727845,"HIMcDunnough (1/100)",0,117.40,"(SS) Hanley Ramirez ,(OF) Justin Upton ,(3B) Evan Longoria ,(OF) Jimmy Paredes ,(C) Derek Norris ,(P) Danny Salazar ,(1B) Paul Goldschmidt ,(2B) Jedd Gyorko ,(OF) Bryce Harper ,(P) Odrisamer Despaigne "
461,88813820,"BeepImaJeep (37/100)",0,117.40,"(SS) Jose Reyes ,(OF) Carlos Gonzalez ,(2B) Dustin Pedroia ,(P) Madison Bumgarner ,(OF) Joey Butler ,(3B) Nolan Arenado ,(1B) Justin Bour ,(P) Yordano Ventura ,(OF) George Springer ,(C) Evan Gattis "
463,88753661,"4grlslhmt (1/100)",0,117.15,"(1B) Adam LaRoche ,(OF) Curtis Granderson ,(P) Madison Bumgarner ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(SS) Starlin Castro ,(OF) Gregory Polanco ,(OF) George Springer ,(3B) Manny Machado ,(C) Evan Gattis "
463,88753898,"4grlslhmt (3/100)",0,117.15,"(1B) Adam LaRoche ,(OF) Curtis Granderson ,(P) Madison Bumgarner ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(SS) Starlin Castro ,(OF) Gregory Polanco ,(OF) George Springer ,(3B) Manny Machado ,(C) Evan Gattis "
463,88762726,"4grlslhmt (2/100)",0,117.15,"(1B) Adam LaRoche ,(OF) Curtis Granderson ,(P) Madison Bumgarner ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(SS) Starlin Castro ,(OF) Gregory Polanco ,(OF) George Springer ,(3B) Manny Machado ,(C) Evan Gattis "
463,88762946,"4grlslhmt (4/100)",0,117.15,"(1B) Adam LaRoche ,(OF) Curtis Granderson ,(P) Madison Bumgarner ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(SS) Starlin Castro ,(OF) Gregory Polanco ,(OF) George Springer ,(3B) Manny Machado ,(C) Evan Gattis "
463,88814917,"kallaire2 (1/100)",0,117.15,"(1B) Joey Votto ,(OF) Matt Holliday ,(SS) Jhonny Peralta ,(P) Madison Bumgarner ,(3B) Todd Frazier ,(P) Jake Odorizzi ,(OF) Joey Butler ,(2B) Jose Altuve ,(OF) Randal Grichuk ,(C) Evan Gattis "
463,88814926,"kallaire2 (3/100)",0,117.15,"(1B) Joey Votto ,(OF) Matt Holliday ,(SS) Jhonny Peralta ,(P) Madison Bumgarner ,(3B) Todd Frazier ,(P) Jake Odorizzi ,(OF) Joey Butler ,(2B) Jose Altuve ,(OF) Randal Grichuk ,(C) Evan Gattis "
463,88825194,"kallaire2 (2/100)",0,117.15,"(1B) Joey Votto ,(OF) Matt Holliday ,(SS) Jhonny Peralta ,(P) Madison Bumgarner ,(3B) Todd Frazier ,(P) Jake Odorizzi ,(OF) Joey Butler ,(2B) Jose Altuve ,(OF) Randal Grichuk ,(C) Evan Gattis "
470,88818563,"Motown23 (1/100)",0,117.00,"(P) Madison Bumgarner ,(OF) Ben Revere ,(SS) Ruben Tejada ,(OF) Joey Butler ,(2B) Jose Altuve ,(1B) Paul Goldschmidt ,(OF) George Springer ,(P) Carlos Martinez ,(3B) Kris Bryant ,(C) Evan Gattis "
470,88831665,"daddyboy44 (1/100)",0,117.00,"(1B) Joey Votto ,(OF) Denard Span ,(C) Wilson Ramos ,(OF) Elian Herrera ,(P) Madison Bumgarner ,(3B) Todd Frazier ,(SS) Ryan Goins ,(2B) Brian Dozier ,(P) Carlos Martinez ,(OF) Bryce Harper "
470,88835096,"Azuma (2/100)",0,117.00,"(1B) Prince Fielder ,(OF) Delmon Young ,(3B) Yunel Escobar ,(P) Madison Bumgarner ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(OF) Leonys Martin ,(P) Carlos Martinez ,(C) Evan Gattis ,(OF) Preston Tucker "
473,88709522,"maxdalury (68/100)",0,116.85,"(2B) Chase Utley ,(1B) Ryan Howard ,(SS) Hanley Ramirez ,(P) Madison Bumgarner ,(C) Wilin Rosario ,(OF) Joey Butler ,(P) Danny Salazar ,(OF) George Springer ,(3B) Manny Machado ,(OF) Joc Pederson "
473,88837320,"drewmas7 (1/100)",0,116.85,"(OF) Ryan Raburn ,(SS) Jhonny Peralta ,(3B) Evan Longoria ,(1B) Chris Davis ,(P) Madison Bumgarner ,(C) Derek Norris ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) Bryce Harper "
475,88842579,"mykcorleone (2/100)",0,116.80,"(2B) Omar Infante ,(SS) Jhonny Peralta ,(1B) Billy Butler ,(OF) Lorenzo Cain ,(OF) Josh Reddick ,(P) David Price ,(C) Stephen Vogt ,(OF) Billy Burns ,(3B) Matt Carpenter ,(P) Yordano Ventura "
476,88816428,"Kevsters (1/100)",0,116.70,"(1B) Adam LaRoche ,(OF) Ryan Raburn ,(C) Brian McCann ,(OF) Denard Span ,(SS) Jhonny Peralta ,(3B) Todd Frazier ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) Bryce Harper "
477,88798689,"DefendFreedom (8/100)",0,116.50,"(SS) Ian Desmond ,(P) J.A. Happ ,(1B) Brandon Belt ,(P) Madison Bumgarner ,(C) Stephen Vogt ,(OF) George Springer ,(3B) Manny Machado ,(2B) Delino DeShields ,(OF) Evan Gattis ,(OF) Kevin Kiermaier "
477,88798695,"DefendFreedom (9/100)",0,116.50,"(SS) Ian Desmond ,(P) J.A. Happ ,(1B) Brandon Belt ,(P) Madison Bumgarner ,(C) Stephen Vogt ,(OF) George Springer ,(3B) Manny Machado ,(2B) Delino DeShields ,(OF) Evan Gattis ,(OF) Kevin Kiermaier "
477,88798704,"DefendFreedom (11/100)",0,116.50,"(SS) Ian Desmond ,(P) J.A. Happ ,(1B) Brandon Belt ,(P) Madison Bumgarner ,(C) Stephen Vogt ,(OF) George Springer ,(3B) Manny Machado ,(2B) Delino DeShields ,(OF) Evan Gattis ,(OF) Kevin Kiermaier "
477,88798719,"DefendFreedom (14/100)",0,116.50,"(SS) Ian Desmond ,(P) J.A. Happ ,(1B) Brandon Belt ,(P) Madison Bumgarner ,(C) Stephen Vogt ,(OF) George Springer ,(3B) Manny Machado ,(2B) Delino DeShields ,(OF) Evan Gattis ,(OF) Kevin Kiermaier "
481,88755813,"greenguy1979 (1/100)",0,116.45,"(SS) Jose Reyes ,(P) Jesse Chavez ,(OF) Melky Cabrera ,(P) Madison Bumgarner ,(1B) Todd Frazier ,(C) Buster Posey ,(2B) Gordon Beckham ,(3B) Nolan Arenado ,(OF) George Springer ,(OF) Preston Tucker "
482,88833944,"DillingerFour (3/100)",0,116.40,"(OF) David DeJesus ,(SS) Hanley Ramirez ,(OF) Jay Bruce ,(3B) Evan Longoria ,(P) Madison Bumgarner ,(1B) Lucas Duda ,(C) Tucker Barnhart ,(2B) Cesar Hernandez ,(P) Yordano Ventura ,(OF) Bryce Harper "
482,88833952,"DillingerFour (4/100)",0,116.40,"(OF) David DeJesus ,(SS) Hanley Ramirez ,(OF) Jay Bruce ,(3B) Evan Longoria ,(P) Madison Bumgarner ,(1B) Lucas Duda ,(C) Tucker Barnhart ,(2B) Cesar Hernandez ,(P) Yordano Ventura ,(OF) Bryce Harper "
482,88844182,"DillingerFour (1/100)",0,116.40,"(OF) David DeJesus ,(SS) Hanley Ramirez ,(OF) Jay Bruce ,(3B) Evan Longoria ,(P) Madison Bumgarner ,(1B) Lucas Duda ,(C) Tucker Barnhart ,(2B) Cesar Hernandez ,(P) Yordano Ventura ,(OF) Bryce Harper "
482,88844191,"DillingerFour (2/100)",0,116.40,"(OF) David DeJesus ,(SS) Hanley Ramirez ,(OF) Jay Bruce ,(3B) Evan Longoria ,(P) Madison Bumgarner ,(1B) Lucas Duda ,(C) Tucker Barnhart ,(2B) Cesar Hernandez ,(P) Yordano Ventura ,(OF) Bryce Harper "
482,88844213,"DillingerFour (5/100)",0,116.40,"(OF) David DeJesus ,(SS) Hanley Ramirez ,(OF) Jay Bruce ,(3B) Evan Longoria ,(P) Madison Bumgarner ,(1B) Lucas Duda ,(C) Tucker Barnhart ,(2B) Cesar Hernandez ,(P) Yordano Ventura ,(OF) Bryce Harper "
487,88811421,"conbrochill5 (1/100)",0,116.35,"(C) Russell Martin ,(2B) Dustin Pedroia ,(OF) Andrew McCutchen ,(3B) Josh Donaldson ,(SS) Ruben Tejada ,(OF) A.J. Pollock ,(P) Adam Warren ,(1B) Paul Goldschmidt ,(P) Drew Hutchison ,(OF) Bryce Harper "
488,88813585,"garybronco29 (1/100)",0,116.30,"(OF) Carlos Gonzalez ,(P) John Danks ,(C) Nick Hundley ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(2B) Dee Gordon ,(SS) Jean Segura ,(3B) Nolan Arenado ,(1B) Ben Paulsen ,(OF) Bryce Harper "
489,88781890,"Rapposelli13 (1/100)",0,116.25,"(OF) Nelson Cruz ,(SS) Alcides Escobar ,(3B) Trevor Plouffe ,(1B) Mark Trumbo ,(OF) Michael Brantley ,(C) Stephen Vogt ,(2B) Brett Lawrie ,(P) Jake Odorizzi ,(P) Yordano Ventura ,(OF) Bryce Harper "
490,88775002,"dcolton76 (1/100)",0,116.15,"(OF) Ryan Raburn ,(2B) Daniel Murphy ,(P) Madison Bumgarner ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(C) Derek Norris ,(P) Jake Odorizzi ,(OF) Randal Grichuk ,(1B) Paul Goldschmidt ,(SS) Jung Ho Kang "
490,88794307,"Deiner10 (1/100)",0,116.15,"(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(P) Madison Bumgarner ,(OF) Giancarlo Stanton ,(C) Derek Norris ,(P) Jake Odorizzi ,(OF) Billy Burns ,(2B) Jose Altuve ,(OF) Randal Grichuk ,(1B) Paul Goldschmidt "
490,88801062,"lckynddsty (1/100)",0,116.15,"(P) Jeff Locke ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(C) Wilin Rosario ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(1B) Paul Goldschmidt ,(P) Yordano Ventura ,(OF) Bryce Harper ,(OF) Joc Pederson "
