"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
504,85945268,"uk4220 (1/50)",0,128.25,"(1B) Miguel Cabrera ,(OF) Mark Trumbo ,(SS) Cliff Pennington ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(OF) Giancarlo Stanton ,(3B) Andrew Romine ,(OF) Anthony Gose ,(2B) Dee Gordon "
504,85955397,"jaymanj2 (1/50)",0,128.25,"(2B) Robinson Cano ,(1B) Miguel Cabrera ,(OF) Delmon Young ,(OF) Carlos Gonzalez ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(SS) Andrew Romine ,(3B) DJ LeMahieu ,(OF) Yoenis Cespedes "
504,85957604,"Lilfell (1/50)",0,128.25,"(2B) Robinson Cano ,(3B) Miguel Cabrera ,(OF) Adam Jones ,(OF) John Mayberry ,(C) Michael McKenry ,(P) David Price ,(P) Madison Bumgarner ,(OF) Jason Heyward ,(1B) Darin Ruf ,(SS) Brad Miller "
504,85965473,"jaymanj2 (2/50)",0,128.25,"(2B) Robinson Cano ,(1B) Miguel Cabrera ,(OF) Delmon Young ,(OF) Carlos Gonzalez ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(SS) Andrew Romine ,(3B) DJ LeMahieu ,(OF) Yoenis Cespedes "
514,85895669,"dandydon (17/50)",0,127.90,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(SS) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(1B) Justin Bour "
514,85895673,"dandydon (18/50)",0,127.90,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(SS) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(1B) Justin Bour "
514,85902511,"deebarizo (5/50)",0,127.90,"(OF) Jeff Francoeur ,(OF) Seth Smith ,(P) Clayton Kershaw ,(C) Michael McKenry ,(SS) Freddy Galvis ,(OF) Charlie Blackmon ,(2B) DJ LeMahieu ,(3B) Kyle Seager ,(1B) Darin Ruf ,(P) Jacob deGrom "
514,85902514,"deebarizo (8/50)",0,127.90,"(OF) Jeff Francoeur ,(OF) Seth Smith ,(P) Clayton Kershaw ,(C) Michael McKenry ,(SS) Freddy Galvis ,(OF) Charlie Blackmon ,(2B) DJ LeMahieu ,(3B) Kyle Seager ,(1B) Darin Ruf ,(P) Jacob deGrom "
514,85905371,"dandydon (13/50)",0,127.90,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(SS) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(1B) Justin Bour "
514,85905373,"dandydon (14/50)",0,127.90,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(SS) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(1B) Justin Bour "
514,85905375,"dandydon (15/50)",0,127.90,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(SS) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(1B) Justin Bour "
514,85905376,"dandydon (16/50)",0,127.90,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(SS) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(1B) Justin Bour "
514,85948240,"walbanger (1/50)",0,127.90,"(3B) Miguel Cabrera ,(OF) Seth Smith ,(SS) Cliff Pennington ,(OF) John Mayberry ,(P) Clayton Kershaw ,(P) David Price ,(1B) Lucas Duda ,(2B) Chris Owings ,(C) Kevin Plawecki ,(OF) Yasmany Tomas "
514,85977587,"jayman1894 (1/50)",0,127.90,"(P) Clayton Kershaw ,(C) Michael McKenry ,(OF) Juan Lagares ,(P) David Price ,(SS) Freddy Galvis ,(OF) Anthony Gose ,(2B) Kolten Wong ,(3B) DJ LeMahieu ,(1B) Ben Paulsen ,(OF) Ender Inciarte "
514,85978698,"jayman1894 (3/50)",0,127.90,"(P) Clayton Kershaw ,(C) Michael McKenry ,(OF) Juan Lagares ,(P) David Price ,(SS) Freddy Galvis ,(OF) Anthony Gose ,(2B) Kolten Wong ,(3B) DJ LeMahieu ,(1B) Ben Paulsen ,(OF) Ender Inciarte "
525,85878774,"Eggo (1/50)",0,127.80,"(1B) Ryan Howard ,(3B) Justin Turner ,(C) Welington Castillo ,(OF) David Peralta ,(P) David Price ,(OF) Giancarlo Stanton ,(SS) Freddy Galvis ,(OF) Charlie Blackmon ,(2B) Dee Gordon ,(P) Jacob deGrom "
525,85956219,"BubbleheadsBrownsFan (1/50)",0,127.80,"(2B) Chase Utley ,(OF) Rajai Davis ,(3B) Luis Valbuena ,(P) David Price ,(OF) Giancarlo Stanton ,(SS) Andrew Romine ,(C) Buster Posey ,(OF) J.D. Martinez ,(1B) Justin Bour ,(P) Jacob deGrom "
527,85859933,"maxdalury (32/50)",0,127.25,"(OF) Jeff Francoeur ,(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(2B) Martin Prado ,(C) Michael McKenry ,(P) David Price ,(P) Madison Bumgarner ,(SS) Freddy Galvis ,(OF) Charlie Blackmon ,(1B) Justin Bour "
527,85888857,"jjwattup (1/50)",0,127.25,"(OF) Angel Pagan ,(3B) Miguel Cabrera ,(OF) Hunter Pence ,(OF) Steve Pearce ,(1B) Brandon Belt ,(P) David Price ,(P) Madison Bumgarner ,(SS) Freddy Galvis ,(C) Buster Posey ,(2B) Matt Duffy "
527,85921214,"PrairieDog10 (1/50)",0,127.25,"(2B) Robinson Cano ,(OF) Nelson Cruz ,(1B) Mark Trumbo ,(P) Madison Bumgarner ,(OF) Anthony Gose ,(OF) Dustin Ackley ,(3B) Kyle Seager ,(C) J.T. Realmuto ,(P) Jacob deGrom ,(SS) Brad Miller "
527,85934064,"justenough7 (1/50)",0,127.25,"(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(OF) John Mayberry ,(P) David Price ,(P) Madison Bumgarner ,(3B) Freddy Galvis ,(OF) Charlie Blackmon ,(2B) DJ LeMahieu ,(SS) Jonathan Villar ,(C) James McCann "
527,85936460,"phend2wj (1/50)",0,127.25,"(1B) Michael Cuddyer ,(2B) Robinson Cano ,(C) Michael McKenry ,(OF) David Peralta ,(P) David Price ,(P) Madison Bumgarner ,(OF) Giancarlo Stanton ,(SS) Andrew Romine ,(OF) Anthony Gose ,(3B) Kyle Seager "
527,85944529,"abesmi1431 (1/50)",0,127.25,"(C) Yadier Molina ,(2B) Robinson Cano ,(3B) Miguel Cabrera ,(OF) John Mayberry ,(1B) Steve Pearce ,(OF) David Peralta ,(P) David Price ,(P) Madison Bumgarner ,(SS) Andrew Romine ,(OF) Yoenis Cespedes "
527,85945247,"abyaneag (1/50)",0,127.25,"(OF) Jeff Francoeur ,(1B) Miguel Cabrera ,(2B) Ian Kinsler ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(SS) Andrew Romine ,(OF) J.D. Martinez ,(3B) Nick Castellanos ,(OF) Yoenis Cespedes "
527,85957785,"easybreezy (1/50)",0,127.25,"(SS) J.J. Hardy ,(1B) Miguel Cabrera ,(OF) Delmon Young ,(OF) Adam Jones ,(2B) Cliff Pennington ,(P) David Price ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(3B) Nick Castellanos ,(C) J.T. Realmuto "
527,85959836,"Foreman84 (1/50)",0,127.25,"(1B) Mark Trumbo ,(P) Madison Bumgarner ,(OF) Giancarlo Stanton ,(3B) Andrew Romine ,(C) Buster Posey ,(2B) Jose Altuve ,(OF) A.J. Pollock ,(OF) Marcell Ozuna ,(SS) Jonathan Villar ,(P) Jacob deGrom "
536,85894811,"dandydon (1/50)",0,126.90,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(1B) Ben Paulsen ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(SS) Brad Miller "
536,85904986,"dandydon (2/50)",0,126.90,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(1B) Ben Paulsen ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(SS) Brad Miller "
536,85904987,"dandydon (3/50)",0,126.90,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(1B) Ben Paulsen ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(SS) Brad Miller "
536,85904988,"dandydon (4/50)",0,126.90,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(1B) Ben Paulsen ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(SS) Brad Miller "
536,85904989,"dandydon (5/50)",0,126.90,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(1B) Ben Paulsen ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(SS) Brad Miller "
536,85904990,"dandydon (6/50)",0,126.90,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(OF) Charlie Blackmon ,(1B) Ben Paulsen ,(2B) Kike Hernandez ,(OF) Darin Ruf ,(SS) Brad Miller "
536,85950915,"Johnnyutah8000 (1/50)",0,126.90,"(2B) Robinson Cano ,(3B) Miguel Cabrera ,(P) Clayton Kershaw ,(OF) David Peralta ,(C) Jordan Pacheco ,(OF) Anthony Gose ,(1B) Justin Bour ,(OF) Ender Inciarte ,(P) Jacob deGrom ,(SS) Brad Miller "
536,85951162,"Johnnyutah8000 (2/50)",0,126.90,"(2B) Robinson Cano ,(3B) Miguel Cabrera ,(P) Clayton Kershaw ,(OF) David Peralta ,(C) Jordan Pacheco ,(OF) Anthony Gose ,(1B) Justin Bour ,(OF) Ender Inciarte ,(P) Jacob deGrom ,(SS) Brad Miller "
536,85959660,"goobretty (1/50)",0,126.90,"(OF) Michael Cuddyer ,(2B) Robinson Cano ,(3B) Miguel Cabrera ,(OF) John Mayberry ,(P) Clayton Kershaw ,(P) David Price ,(C) Jordan Pacheco ,(1B) Ben Paulsen ,(OF) Ender Inciarte ,(SS) Brad Miller "
536,85966666,"Jaskostate (1/50)",0,126.90,"(OF) Michael Cuddyer ,(OF) John Mayberry ,(P) Clayton Kershaw ,(SS) Daniel Descalso ,(3B) Freddy Galvis ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(1B) Darin Ruf ,(P) Jacob deGrom ,(C) Evan Gattis "
546,85937898,"bri1053 (1/50)",0,126.80,"(2B) Robinson Cano ,(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(OF) Adam Jones ,(C) Welington Castillo ,(P) David Price ,(SS) Andrew Romine ,(OF) A.J. Pollock ,(3B) Kyle Seager ,(P) Jacob deGrom "
546,85937899,"bri1053 (2/50)",0,126.80,"(2B) Robinson Cano ,(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(OF) Adam Jones ,(C) Welington Castillo ,(P) David Price ,(SS) Andrew Romine ,(OF) A.J. Pollock ,(3B) Kyle Seager ,(P) Jacob deGrom "
546,85937900,"bri1053 (3/50)",0,126.80,"(2B) Robinson Cano ,(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(OF) Adam Jones ,(C) Welington Castillo ,(P) David Price ,(SS) Andrew Romine ,(OF) A.J. Pollock ,(3B) Kyle Seager ,(P) Jacob deGrom "
546,85963135,"bri1053 (4/50)",0,126.80,"(2B) Robinson Cano ,(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(OF) Adam Jones ,(C) Welington Castillo ,(P) David Price ,(SS) Andrew Romine ,(OF) A.J. Pollock ,(3B) Kyle Seager ,(P) Jacob deGrom "
550,85859907,"maxdalury (6/50)",0,126.25,"(OF) Jeff Francoeur ,(OF) Carlos Gonzalez ,(2B) Martin Prado ,(SS) Troy Tulowitzki ,(C) Michael McKenry ,(P) David Price ,(P) Madison Bumgarner ,(3B) Freddy Galvis ,(OF) Charlie Blackmon ,(1B) Justin Bour "
550,85912055,"bigtarsal67 (1/50)",0,126.25,"(1B) Ryan Howard ,(SS) Jhonny Peralta ,(P) David Price ,(P) Madison Bumgarner ,(OF) Jason Heyward ,(2B) DJ LeMahieu ,(3B) Matt Carpenter ,(OF) Ender Inciarte ,(C) James McCann ,(OF) Yasmany Tomas "
550,85912065,"bigtarsal67 (2/50)",0,126.25,"(1B) Ryan Howard ,(SS) Jhonny Peralta ,(P) David Price ,(P) Madison Bumgarner ,(OF) Jason Heyward ,(2B) DJ LeMahieu ,(3B) Matt Carpenter ,(OF) Ender Inciarte ,(C) James McCann ,(OF) Yasmany Tomas "
550,85947493,"oface19 (2/50)",0,126.25,"(OF) Jeff Francoeur ,(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(2B) Martin Prado ,(OF) Adam Jones ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(SS) Freddy Galvis ,(3B) Nick Castellanos "
550,85960357,"oface19 (6/50)",0,126.25,"(OF) Jeff Francoeur ,(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(2B) Martin Prado ,(OF) Adam Jones ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(SS) Freddy Galvis ,(3B) Nick Castellanos "
555,85950714,"sgaffney30 (1/50)",0,126.00,"(2B) Robinson Cano ,(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(OF) Adam Jones ,(1B) Steve Pearce ,(C) Michael McKenry ,(P) Mat Latos ,(P) David Price ,(OF) Charlie Blackmon ,(SS) Brad Miller "
555,85960247,"sgaffney30 (2/50)",0,126.00,"(2B) Robinson Cano ,(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(OF) Adam Jones ,(1B) Steve Pearce ,(C) Michael McKenry ,(P) Mat Latos ,(P) David Price ,(OF) Charlie Blackmon ,(SS) Brad Miller "
557,85821234,"bicycle-thief (1/50)",0,125.90,"(OF) Jeff Francoeur ,(3B) Miguel Cabrera ,(OF) John Mayberry ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) David Price ,(SS) Freddy Galvis ,(2B) DJ LeMahieu ,(1B) Ben Paulsen ,(OF) Darin Ruf "
557,85902730,"deebarizo (33/50)",0,125.90,"(2B) Robinson Cano ,(OF) Delmon Young ,(OF) Seth Smith ,(P) Clayton Kershaw ,(3B) Kyle Seager ,(1B) Darin Ruf ,(OF) Ender Inciarte ,(P) Jacob deGrom ,(C) Evan Gattis ,(SS) Brad Miller "
557,85902825,"deebarizo (35/50)",0,125.90,"(2B) Robinson Cano ,(OF) Delmon Young ,(OF) Seth Smith ,(P) Clayton Kershaw ,(3B) Kyle Seager ,(1B) Darin Ruf ,(OF) Ender Inciarte ,(P) Jacob deGrom ,(C) Evan Gattis ,(SS) Brad Miller "
557,85902826,"deebarizo (36/50)",0,125.90,"(2B) Robinson Cano ,(OF) Delmon Young ,(OF) Seth Smith ,(P) Clayton Kershaw ,(3B) Kyle Seager ,(1B) Darin Ruf ,(OF) Ender Inciarte ,(P) Jacob deGrom ,(C) Evan Gattis ,(SS) Brad Miller "
561,85924956,"jer4940 (1/50)",0,125.80,"(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(P) David Price ,(OF) Jason Heyward ,(SS) Freddy Galvis ,(C) Buster Posey ,(2B) Jose Altuve ,(OF) Darin Ruf ,(3B) Jonathan Villar ,(P) Jacob deGrom "
561,85940305,"Quixote (2/50)",0,125.80,"(2B) Robinson Cano ,(C) Carlos Ruiz ,(OF) Carlos Gonzalez ,(1B) Logan Morrison ,(P) David Price ,(OF) Charlie Blackmon ,(OF) Ender Inciarte ,(P) Jacob deGrom ,(3B) Maikel Franco ,(SS) Brad Miller "
563,85894434,"Riles13 (1/50)",0,125.35,"(1B) Michael Cuddyer ,(2B) Robinson Cano ,(OF) Steve Pearce ,(P) Clayton Kershaw ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(SS) Andrew Romine ,(3B) Eric Campbell ,(OF) Christian Yelich ,(OF) Yoenis Cespedes "
563,85895674,"dandydon (19/50)",0,125.35,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(2B) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(OF) Darin Ruf ,(1B) Justin Bour ,(SS) Brad Miller "
563,85895676,"dandydon (20/50)",0,125.35,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(2B) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(OF) Darin Ruf ,(1B) Justin Bour ,(SS) Brad Miller "
563,85905387,"dandydon (21/50)",0,125.35,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(2B) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(OF) Darin Ruf ,(1B) Justin Bour ,(SS) Brad Miller "
563,85905393,"dandydon (22/50)",0,125.35,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(2B) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(OF) Darin Ruf ,(1B) Justin Bour ,(SS) Brad Miller "
563,85905403,"dandydon (23/50)",0,125.35,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(2B) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(OF) Darin Ruf ,(1B) Justin Bour ,(SS) Brad Miller "
563,85905404,"dandydon (24/50)",0,125.35,"(OF) Carlos Gonzalez ,(3B) Martin Prado ,(2B) Cliff Pennington ,(P) Clayton Kershaw ,(C) Michael McKenry ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(OF) Darin Ruf ,(1B) Justin Bour ,(SS) Brad Miller "
570,85859928,"maxdalury (27/50)",0,125.25,"(1B) Ryan Howard ,(OF) Jeff Francoeur ,(OF) Carlos Gonzalez ,(2B) Martin Prado ,(3B) Mark Reynolds ,(SS) Troy Tulowitzki ,(C) Michael McKenry ,(P) David Price ,(P) Madison Bumgarner ,(OF) Charlie Blackmon "
570,85859947,"maxdalury (46/50)",0,125.25,"(1B) Ryan Howard ,(OF) Jeff Francoeur ,(OF) Carlos Gonzalez ,(SS) Troy Tulowitzki ,(2B) Cliff Pennington ,(P) David Price ,(P) Madison Bumgarner ,(3B) Freddy Galvis ,(OF) Charlie Blackmon ,(C) Evan Gattis "
570,85879198,"smithrig (1/50)",0,125.25,"(2B) Robinson Cano ,(OF) Carlos Gonzalez ,(OF) Adam Jones ,(1B) John Mayberry ,(C) Michael McKenry ,(P) David Price ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(3B) Kyle Seager ,(SS) Brad Miller "
570,85883577,"cbrill92 (1/50)",0,125.25,"(OF) Michael Cuddyer ,(1B) Ryan Howard ,(OF) Adam Jones ,(P) David Price ,(P) Madison Bumgarner ,(C) Buster Posey ,(2B) Kolten Wong ,(OF) Ender Inciarte ,(3B) Nick Castellanos ,(SS) Matt Duffy "
570,85913904,"Jah4371 (1/50)",0,125.25,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(SS) Freddy Galvis ,(OF) Charlie Blackmon ,(2B) DJ LeMahieu ,(OF) Darin Ruf ,(1B) Justin Bour "
570,85954712,"dj.donahue (1/50)",0,125.25,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(SS) Freddy Galvis ,(OF) Charlie Blackmon ,(2B) DJ LeMahieu ,(OF) Darin Ruf ,(1B) Justin Bour "
576,85923456,"polksmokes (1/50)",0,125.00,"(3B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(SS) Troy Tulowitzki ,(C) Michael McKenry ,(P) Mat Latos ,(P) David Price ,(OF) Charlie Blackmon ,(2B) DJ LeMahieu ,(1B) Darin Ruf ,(OF) Marcell Ozuna "
576,85954007,"ediwan (1/50)",0,125.00,"(3B) Miguel Cabrera ,(P) Mat Latos ,(OF) Juan Lagares ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(SS) Wilmer Flores ,(1B) Justin Bour ,(C) J.T. Realmuto ,(P) Jacob deGrom ,(OF) Yoenis Cespedes "
578,85892249,"amharach13 (1/50)",0,124.90,"(1B) Michael Cuddyer ,(2B) Martin Prado ,(OF) Scott Van Slyke ,(P) Clayton Kershaw ,(P) David Price ,(SS) Andrew Romine ,(3B) Freddy Galvis ,(OF) Charlie Blackmon ,(C) James McCann ,(OF) Yasmany Tomas "
578,85955878,"bobbyrev (1/50)",0,124.90,"(P) Clayton Kershaw ,(C) Michael McKenry ,(OF) Juan Lagares ,(P) David Price ,(SS) Freddy Galvis ,(3B) Eric Campbell ,(2B) Kolten Wong ,(OF) A.J. Pollock ,(1B) Darin Ruf ,(OF) Yasmany Tomas "
578,85955984,"bobbyrev (2/50)",0,124.90,"(P) Clayton Kershaw ,(C) Michael McKenry ,(OF) Juan Lagares ,(P) David Price ,(SS) Freddy Galvis ,(3B) Eric Campbell ,(2B) Kolten Wong ,(OF) A.J. Pollock ,(1B) Darin Ruf ,(OF) Yasmany Tomas "
578,85955995,"bobbyrev (3/50)",0,124.90,"(P) Clayton Kershaw ,(C) Michael McKenry ,(OF) Juan Lagares ,(P) David Price ,(SS) Freddy Galvis ,(3B) Eric Campbell ,(2B) Kolten Wong ,(OF) A.J. Pollock ,(1B) Darin Ruf ,(OF) Yasmany Tomas "
578,85956004,"bobbyrev (4/50)",0,124.90,"(P) Clayton Kershaw ,(C) Michael McKenry ,(OF) Juan Lagares ,(P) David Price ,(SS) Freddy Galvis ,(3B) Eric Campbell ,(2B) Kolten Wong ,(OF) A.J. Pollock ,(1B) Darin Ruf ,(OF) Yasmany Tomas "
578,85965213,"FantasyAlarm (1/50)",0,124.90,"(P) Clayton Kershaw ,(C) Michael McKenry ,(OF) Juan Lagares ,(P) David Price ,(SS) Freddy Galvis ,(3B) Eric Campbell ,(2B) Kolten Wong ,(OF) A.J. Pollock ,(1B) Darin Ruf ,(OF) Yasmany Tomas "
578,85967173,"NYCubFan23 (1/50)",0,124.90,"(OF) Carlos Gonzalez ,(3B) Mark Reynolds ,(P) Clayton Kershaw ,(P) David Price ,(1B) Lucas Duda ,(C) Jordan Pacheco ,(OF) J.D. Martinez ,(OF) Ender Inciarte ,(SS) Adeiny Hechavarria ,(2B) Alex Guerrero "
578,85977486,"Dean123 (1/50)",0,124.90,"(P) Clayton Kershaw ,(C) Michael McKenry ,(OF) Juan Lagares ,(P) David Price ,(SS) Freddy Galvis ,(3B) Eric Campbell ,(2B) Kolten Wong ,(OF) A.J. Pollock ,(1B) Darin Ruf ,(OF) Yasmany Tomas "
586,85886694,"VViIIis (2/50)",0,124.80,"(1B) Miguel Cabrera ,(OF) Adam Jones ,(OF) Seth Smith ,(P) David Price ,(C) Jordan Pacheco ,(2B) Wilmer Flores ,(3B) Kyle Seager ,(OF) J.D. Martinez ,(P) Jacob deGrom ,(SS) Brad Miller "
586,85887087,"VViIIis (1/50)",0,124.80,"(1B) Miguel Cabrera ,(OF) Adam Jones ,(OF) Seth Smith ,(P) David Price ,(C) Jordan Pacheco ,(2B) Wilmer Flores ,(3B) Kyle Seager ,(OF) J.D. Martinez ,(P) Jacob deGrom ,(SS) Brad Miller "
586,85887099,"VViIIis (3/50)",0,124.80,"(1B) Miguel Cabrera ,(OF) Adam Jones ,(OF) Seth Smith ,(P) David Price ,(C) Jordan Pacheco ,(2B) Wilmer Flores ,(3B) Kyle Seager ,(OF) J.D. Martinez ,(P) Jacob deGrom ,(SS) Brad Miller "
586,85887101,"VViIIis (4/50)",0,124.80,"(1B) Miguel Cabrera ,(OF) Adam Jones ,(OF) Seth Smith ,(P) David Price ,(C) Jordan Pacheco ,(2B) Wilmer Flores ,(3B) Kyle Seager ,(OF) J.D. Martinez ,(P) Jacob deGrom ,(SS) Brad Miller "
586,85925069,"TripSutton (1/50)",0,124.80,"(OF) Nelson Cruz ,(P) David Price ,(OF) Anthony Gose ,(2B) Kolten Wong ,(1B) Paul Goldschmidt ,(3B) Matt Carpenter ,(OF) Ender Inciarte ,(P) Jacob deGrom ,(SS) Brad Miller ,(C) Kevin Plawecki "
586,85926025,"tandlemj (1/50)",0,124.80,"(2B) Robinson Cano ,(C) Carlos Ruiz ,(1B) Miguel Cabrera ,(OF) Adam Jones ,(3B) Justin Turner ,(P) David Price ,(OF) Jason Heyward ,(SS) Brandon Crawford ,(P) Jacob deGrom ,(OF) Yoenis Cespedes "
586,85926621,"grigs13 (1/50)",0,124.80,"(1B) Miguel Cabrera ,(P) David Price ,(OF) Jason Heyward ,(OF) Giancarlo Stanton ,(C) Caleb Joseph ,(2B) Kolten Wong ,(OF) A.J. Pollock ,(3B) Kyle Seager ,(P) Jacob deGrom ,(SS) Brad Miller "
586,85957320,"VaPizzaMan (1/50)",0,124.80,"(1B) Adrian Gonzalez ,(OF) Nelson Cruz ,(P) David Price ,(OF) Giancarlo Stanton ,(OF) Anthony Gose ,(2B) Kolten Wong ,(3B) Kyle Seager ,(SS) Adeiny Hechavarria ,(P) Jacob deGrom ,(C) Kevin Plawecki "
586,85960303,"oface19 (4/50)",0,124.80,"(OF) Jeff Francoeur ,(1B) Miguel Cabrera ,(OF) Carlos Gonzalez ,(2B) Martin Prado ,(OF) Adam Jones ,(C) Welington Castillo ,(P) David Price ,(SS) Freddy Galvis ,(3B) Manny Machado ,(P) Jacob deGrom "
595,85943873,"bjkirst (1/50)",0,124.35,"(1B) Michael Cuddyer ,(OF) Delmon Young ,(2B) Martin Prado ,(P) Clayton Kershaw ,(OF) Juan Lagares ,(P) Madison Bumgarner ,(OF) Anthony Gose ,(3B) Nick Castellanos ,(C) James McCann ,(SS) Brad Miller "
596,85936577,"chet50 (2/50)",0,124.25,"(2B) Robinson Cano ,(3B) Miguel Cabrera ,(OF) Adam Jones ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(OF) Giancarlo Stanton ,(SS) Andrew Romine ,(1B) Justin Bour ,(OF) Ender Inciarte "
596,85945839,"chet50 (1/50)",0,124.25,"(2B) Robinson Cano ,(3B) Miguel Cabrera ,(OF) Adam Jones ,(P) David Price ,(P) Madison Bumgarner ,(C) Jordan Pacheco ,(OF) Giancarlo Stanton ,(SS) Andrew Romine ,(1B) Justin Bour ,(OF) Ender Inciarte "
596,85955251,"RAiNxOVERxYOU (33/50)",0,124.25,"(2B) Chase Utley ,(1B) Ryan Howard ,(P) Madison Bumgarner ,(SS) Daniel Descalso ,(OF) J.D. Martinez ,(OF) Darin Ruf ,(OF) Odubel Herrera ,(C) Cameron Rupp ,(P) Jacob deGrom ,(3B) Maikel Franco "
